seqnames	genes_in_operon_all	size_operon	operon_seen	covered_by	perc_seen	gene
NC_000913.3	b3825,b3826	2	6	18	33.3333333333333	b3826
NC_000913.3	b3827	1	6	10	60	b3827
NC_000913.3	b3829	1	13	13	100	b3829
NC_000913.3	b3831,b3832	2	20	309	6.47249190938511	b3831
NC_000913.3	b3831	1	289	309	93.5275080906149	b3831
NC_000913.3	b3832	1	8	29	27.5862068965517	b3832
NC_000913.3	b3831,b3832	2	20	29	68.9655172413793	b3832
NC_000913.3	b3833,b3834	2	6	17	35.2941176470588	b3833
NC_000913.3	b3833	1	7	17	41.1764705882353	b3833
NC_000913.3	b3833,b3834	2	6	13	46.1538461538462	b3834
NC_000913.3	b3835,b3836,b3838,b3839	4	8	79	10.126582278481	b3835
NC_000913.3	b3835,b3836,b3838	3	13	79	16.4556962025316	b3835
NC_000913.3	b3835,b3836	2	13	79	16.4556962025316	b3835
NC_000913.3	b3835	1	41	79	51.8987341772152	b3835
NC_000913.3	b3835,b3836,b3838,b3839	4	8	44	18.1818181818182	b3836
NC_000913.3	b3835,b3836,b3838	3	13	44	29.5454545454545	b3836
NC_000913.3	b3836	1	7	44	15.9090909090909	b3836
NC_000913.3	b3835,b3836	2	13	44	29.5454545454545	b3836
NC_000913.3	b3838,b3839	2	6	39	15.3846153846154	b3838
NC_000913.3	b3835,b3836,b3838,b3839	4	8	39	20.5128205128205	b3838
NC_000913.3	b3838	1	9	39	23.0769230769231	b3838
NC_000913.3	b3835,b3836,b3838	3	13	39	33.3333333333333	b3838
NC_000913.3	b3839,b4483	2	23	145	15.8620689655172	b3839
NC_000913.3	b3839	1	106	145	73.1034482758621	b3839
NC_000913.3	b3838,b3839	2	6	145	4.13793103448276	b3839
NC_000913.3	b3835,b3836,b3838,b3839	4	8	145	5.51724137931035	b3839
NC_000913.3	b3842	1	34	46	73.9130434782609	b3842
NC_000913.3	b3842,b4483	2	11	46	23.9130434782609	b3842
NC_000913.3	b3843,b3844	2	15	56	26.7857142857143	b3843
NC_000913.3	b3843	1	41	56	73.2142857142857	b3843
NC_000913.3	b3844	1	62	79	78.4810126582278	b3844
NC_000913.3	b3843,b3844	2	15	79	18.9873417721519	b3844
NC_000913.3	b3847,b3848	2	9	30	30	b3847
NC_000913.3	b3847	1	20	30	66.6666666666667	b3847
NC_000913.3	b3848,b3849	2	6	18	33.3333333333333	b3848
NC_000913.3	b3847,b3848	2	9	18	50	b3848
NC_000913.3	b3849,b3850	2	17	58	29.3103448275862	b3849
NC_000913.3	b3849	1	34	58	58.6206896551724	b3849
NC_000913.3	b3848,b3849	2	6	58	10.3448275862069	b3849
NC_000913.3	b3850	1	11	29	37.9310344827586	b3850
NC_000913.3	b3849,b3850	2	17	29	58.6206896551724	b3850
NC_000913.3	b3859,b3860	2	6	13	46.1538461538462	b3859
NC_000913.3	b3859,b3860	2	6	10	60	b3860
NC_000913.3	b3861	1	10	12	83.3333333333333	b3861
NC_000913.3	b3862	1	23	25	92	b3862
NC_000913.3	b3863	1	26	29	89.6551724137931	b3863
NC_000913.3	b3864	1	67	71	94.3661971830986	b3864
NC_000913.3	b3865	1	8	9	88.8888888888889	b3865
NC_000913.3	b3867,b4686	2	10	151	6.62251655629139	b3867
NC_000913.3	b3867	1	137	151	90.728476821192	b3867
NC_000913.3	b3868	1	23	30	76.6666666666667	b3868
NC_000913.3	b3869	1	6	8	75	b3869
NC_000913.3	b3870	1	48	49	97.9591836734694	b3870
NC_000913.3	b3871	1	169	169	100	b3871
NC_000913.3	b3876	1	6	6	100	b3876
NC_000913.3	b3884	1	27	29	93.1034482758621	b3884
NC_000913.3	b3886	1	12	18	66.6666666666667	b3886
NC_000913.3	b3887,b3888	2	8	14	57.1428571428571	b3887
NC_000913.3	b3887,b3888	2	8	16	50	b3888
NC_000913.3	b3891,b3892	2	19	126	15.0793650793651	b3891
NC_000913.3	b3891	1	102	126	80.9523809523809	b3891
NC_000913.3	b3892,b3893	2	10	59	16.9491525423729	b3892
NC_000913.3	b3891,b3892	2	19	59	32.2033898305085	b3892
NC_000913.3	b3892	1	22	59	37.2881355932203	b3892
NC_000913.3	b3893,b3894	2	7	27	25.9259259259259	b3893
NC_000913.3	b3892,b3893	2	10	27	37.037037037037	b3893
NC_000913.3	b3894	1	48	59	81.3559322033898	b3894
NC_000913.3	b3893,b3894	2	7	59	11.864406779661	b3894
NC_000913.3	b3897	1	7	7	100	b3897
NC_000913.3	b3907	1	13	17	76.4705882352941	b3907
NC_000913.3	b3909	1	11	11	100	b3909
NC_000913.3	b3910,b3911	2	15	51	29.4117647058824	b3910
NC_000913.3	b3910	1	35	51	68.6274509803922	b3910
NC_000913.3	b3911,b3912,b4484	3	7	75	9.33333333333333	b3911
NC_000913.3	b3911,b3912	2	26	75	34.6666666666667	b3911
NC_000913.3	b3911	1	26	75	34.6666666666667	b3911
NC_000913.3	b3910,b3911	2	15	75	20	b3911
NC_000913.3	b3912,b4484	2	7	64	10.9375	b3912
NC_000913.3	b3911,b3912,b4484	3	7	64	10.9375	b3912
NC_000913.3	b3912	1	23	64	35.9375	b3912
NC_000913.3	b3911,b3912	2	26	64	40.625	b3912
NC_000913.3	b3915,b3916	2	33	136	24.2647058823529	b3915
NC_000913.3	b3915	1	103	136	75.7352941176471	b3915
NC_000913.3	b3916	1	106	140	75.7142857142857	b3916
NC_000913.3	b3915,b3916	2	33	140	23.5714285714286	b3916
NC_000913.3	b3917	1	9	10	90	b3917
NC_000913.3	b3918,b3919	2	8	12	66.6666666666667	b3918
NC_000913.3	b3919	1	87	96	90.625	b3919
NC_000913.3	b3918,b3919	2	8	96	8.33333333333333	b3919
NC_000913.3	b3922,b3923	2	20	32	62.5	b3922
NC_000913.3	b3922	1	9	32	28.125	b3922
NC_000913.3	b3922,b3923	2	20	28	71.4285714285714	b3923
NC_000913.3	b3925	1	12	14	85.7142857142857	b3925
NC_000913.3	b3926	1	29	30	96.6666666666667	b3926
NC_000913.3	b3928	1	10	10	100	b3928
NC_000913.3	b3929,b3930	2	7	28	25	b3929
NC_000913.3	b3929	1	21	28	75	b3929
NC_000913.3	b3929,b3930	2	7	12	58.3333333333333	b3930
NC_000913.3	b3931,b3932	2	28	95	29.4736842105263	b3931
NC_000913.3	b3931	1	64	95	67.3684210526316	b3931
NC_000913.3	b3931,b3932	2	28	43	65.1162790697674	b3932
NC_000913.3	b3932	1	13	43	30.2325581395349	b3932
NC_000913.3	b3933,b3934	2	13	68	19.1176470588235	b3933
NC_000913.3	b3933	1	53	68	77.9411764705882	b3933
NC_000913.3	b3934	1	100	114	87.719298245614	b3934
NC_000913.3	b3933,b3934	2	13	114	11.4035087719298	b3934
NC_000913.3	b3935	1	13	14	92.8571428571429	b3935
NC_000913.3	b3936	1	287	289	99.3079584775086	b3936
NC_000913.3	b3937,b3938	2	7	10	70	b3937
NC_000913.3	b3937,b3938	2	7	34	20.5882352941176	b3938
NC_000913.3	b3938	1	27	34	79.4117647058823	b3938
NC_000913.3	b3939,b3940	2	6	23	26.0869565217391	b3939
NC_000913.3	b3939	1	17	23	73.9130434782609	b3939
NC_000913.3	b3940	1	45	51	88.2352941176471	b3940
NC_000913.3	b3939,b3940	2	6	51	11.7647058823529	b3940
NC_000913.3	b3941	1	6	6	100	b3941
NC_000913.3	b3942,b3943	2	6	169	3.55029585798817	b3942
NC_000913.3	b3942	1	163	169	96.4497041420118	b3942
NC_000913.3	b3942,b3943	2	6	11	54.5454545454545	b3943
NC_000913.3	b3947	1	7	7	100	b3947
NC_000913.3	b3954	1	12	13	92.3076923076923	b3954
NC_000913.3	b3955	1	14	14	100	b3955
NC_000913.3	b3956	1	55	56	98.2142857142857	b3956
NC_000913.3	b3957	1	43	45	95.5555555555556	b3957
NC_000913.3	b3960	1	9	9	100	b3960
NC_000913.3	b3961,b3962	2	49	110	44.5454545454545	b3961
NC_000913.3	b3961	1	61	110	55.4545454545455	b3961
NC_000913.3	b3962	1	54	103	52.4271844660194	b3962
NC_000913.3	b3961,b3962	2	49	103	47.5728155339806	b3962
NC_000913.3	b3963,b3964,b3965	3	8	65	12.3076923076923	b3963
NC_000913.3	b3963,b3964	2	15	65	23.0769230769231	b3963
NC_000913.3	b3963	1	42	65	64.6153846153846	b3963
NC_000913.3	b3963,b3964,b3965	3	8	32	25	b3964
NC_000913.3	b3963,b3964	2	15	32	46.875	b3964
NC_000913.3	b3963,b3964,b3965	3	8	67	11.9402985074627	b3965
NC_000913.3	b3965	1	55	67	82.089552238806	b3965
NC_000913.3	b3966,b3967	2	24	37	64.8648648648649	b3966
NC_000913.3	b3966	1	13	37	35.1351351351351	b3966
NC_000913.3	b3966,b3967	2	24	35	68.5714285714286	b3967
NC_000913.3	b3967	1	11	35	31.4285714285714	b3967
NC_000913.3	b3972,b3973	2	14	55	25.4545454545455	b3972
NC_000913.3	b3972	1	41	55	74.5454545454545	b3972
NC_000913.3	b3972,b3973	2	14	87	16.0919540229885	b3973
NC_000913.3	b3973	1	69	87	79.3103448275862	b3973
NC_000913.3	b3980,b3981,b3982	3	12	2924	0.410396716826265	b3980
NC_000913.3	b3980,b3981	2	37	2924	1.26538987688099	b3980
NC_000913.3	b3980	1	2875	2924	98.3242134062927	b3980
NC_000913.3	b3981,b3982	2	80	153	52.2875816993464	b3981
NC_000913.3	b3980,b3981,b3982	3	12	153	7.84313725490196	b3981
NC_000913.3	b3980,b3981	2	37	153	24.1830065359477	b3981
NC_000913.3	b3981	1	24	153	15.6862745098039	b3981
NC_000913.3	b3982	1	53	148	35.8108108108108	b3982
NC_000913.3	b3981,b3982	2	80	148	54.0540540540541	b3982
NC_000913.3	b3980,b3981,b3982	3	12	148	8.10810810810811	b3982
NC_000913.3	b3983,b3984,b3985,b3986	4	62	830	7.46987951807229	b3983
NC_000913.3	b3983,b3984,b3985	3	55	830	6.62650602409639	b3983
NC_000913.3	b3983,b3984	2	507	830	61.0843373493976	b3983
NC_000913.3	b3983	1	202	830	24.3373493975904	b3983
NC_000913.3	b3983,b3984,b3985,b3986	4	62	1019	6.08439646712463	b3984
NC_000913.3	b3984,b3985,b3986	3	51	1019	5.00490677134446	b3984
NC_000913.3	b3984,b3985	2	38	1019	3.72914622178607	b3984
NC_000913.3	b3983,b3984,b3985	3	55	1019	5.39744847890088	b3984
NC_000913.3	b3983,b3984	2	507	1019	49.7546614327772	b3984
NC_000913.3	b3984	1	302	1019	29.6368989205103	b3984
NC_000913.3	b3983,b3984,b3985,b3986	4	62	412	15.0485436893204	b3985
NC_000913.3	b3984,b3985,b3986	3	51	412	12.378640776699	b3985
NC_000913.3	b3985,b3986	2	144	412	34.9514563106796	b3985
NC_000913.3	b3985	1	58	412	14.0776699029126	b3985
NC_000913.3	b3984,b3985	2	38	412	9.22330097087379	b3985
NC_000913.3	b3983,b3984,b3985	3	55	412	13.3495145631068	b3985
NC_000913.3	b3986,b3987	2	9	559	1.61001788908766	b3986
NC_000913.3	b3986	1	289	559	51.6994633273703	b3986
NC_000913.3	b3983,b3984,b3985,b3986	4	62	559	11.0912343470483	b3986
NC_000913.3	b3984,b3985,b3986	3	51	559	9.12343470483005	b3986
NC_000913.3	b3985,b3986	2	144	559	25.7602862254025	b3986
NC_000913.3	b3987,b3988	2	38	163	23.3128834355828	b3987
NC_000913.3	b3987	1	112	163	68.7116564417178	b3987
NC_000913.3	b3986,b3987	2	9	163	5.52147239263804	b3987
NC_000913.3	b3988	1	195	233	83.6909871244635	b3988
NC_000913.3	b3987,b3988	2	38	233	16.3090128755365	b3988
NC_000913.3	b3989	1	8	9	88.8888888888889	b3989
NC_000913.3	b3994	1	7	8	87.5	b3994
NC_000913.3	b3995	1	55	62	88.7096774193548	b3995
NC_000913.3	b3997,b3998	2	13	25	52	b3997
NC_000913.3	b3997	1	6	25	24	b3997
NC_000913.3	b3997,b3998	2	13	26	50	b3998
NC_000913.3	b3998	1	8	26	30.7692307692308	b3998
NC_000913.3	b4000,b4001	2	118	499	23.6472945891784	b4000
NC_000913.3	b4000	1	375	499	75.1503006012024	b4000
NC_000913.3	b4000,b4001	2	118	128	92.1875	b4001
NC_000913.3	b4001	1	6	128	4.6875	b4001
NC_000913.3	b4003	1	6	6	100	b4003
NC_000913.3	b4004,b4005	2	11	51	21.5686274509804	b4004
NC_000913.3	b4004	1	40	51	78.4313725490196	b4004
NC_000913.3	b4004,b4005	2	11	14	78.5714285714286	b4005
NC_000913.3	b4011	1	8	8	100	b4011
NC_000913.3	b4014	1	15	20	75	b4014
NC_000913.3	b4016	1	7	11	63.6363636363636	b4016
NC_000913.3	b4018	1	36	38	94.7368421052632	b4018
NC_000913.3	b4019	1	29	31	93.5483870967742	b4019
NC_000913.3	b4020	1	14	16	87.5	b4020
NC_000913.3	b4023	1	6	7	85.7142857142857	b4023
NC_000913.3	b4024	1	10	10	100	b4024
NC_000913.3	b4025	1	44	44	100	b4025
NC_000913.3	b4029	1	6	8	75	b4029
NC_000913.3	b4031	1	8	8	100	b4031
NC_000913.3	b4033	1	7	7	100	b4033
NC_000913.3	b4040	1	6	6	100	b4040
NC_000913.3	b4041	1	126	127	99.2125984251969	b4041
NC_000913.3	b4042,b4043	2	9	22	40.9090909090909	b4042
NC_000913.3	b4042	1	12	22	54.5454545454545	b4042
NC_000913.3	b4043	1	28	38	73.6842105263158	b4043
NC_000913.3	b4042,b4043	2	9	38	23.6842105263158	b4043
NC_000913.3	b4044	1	13	15	86.6666666666667	b4044
NC_000913.3	b4045	1	14	18	77.7777777777778	b4045
NC_000913.3	b4049	1	77	79	97.4683544303797	b4049
NC_000913.3	b4051	1	15	15	100	b4051
NC_000913.3	b4052,b4053	2	11	48	22.9166666666667	b4052
NC_000913.3	b4052	1	37	48	77.0833333333333	b4052
NC_000913.3	b4052,b4053	2	11	37	29.7297297297297	b4053
NC_000913.3	b4053	1	24	37	64.8648648648649	b4053
NC_000913.3	b4054	1	16	18	88.8888888888889	b4054
NC_000913.3	b4055	1	25	25	100	b4055
NC_000913.3	b4058	1	54	61	88.5245901639344	b4058
NC_000913.3	b4059	1	40	40	100	b4059
NC_000913.3	b4064	1	12	12	100	b4064
NC_000913.3	b4065	1	10	10	100	b4065
NC_000913.3	b4067	1	20	20	100	b4067
NC_000913.3	b4069	1	6	6	100	b4069
NC_000913.3	b4070	1	71	76	93.4210526315789	b4070
NC_000913.3	b4073,b4074	2	15	43	34.8837209302326	b4073
NC_000913.3	b4073	1	23	43	53.4883720930233	b4073
NC_000913.3	b4074	1	25	45	55.5555555555556	b4074
NC_000913.3	b4073,b4074	2	15	45	33.3333333333333	b4074
NC_000913.3	b4077,b4078	2	7	479	1.46137787056367	b4077
NC_000913.3	b4077	1	472	479	98.5386221294363	b4077
NC_000913.3	b4078	1	6	13	46.1538461538462	b4078
NC_000913.3	b4077,b4078	2	7	13	53.8461538461538	b4078
NC_000913.3	b4079	1	22	22	100	b4079
NC_000913.3	b4089	1	16	17	94.1176470588235	b4089
NC_000913.3	b4109	1	9	10	90	b4109
NC_000913.3	b4111	1	26	28	92.8571428571429	b4111
NC_000913.3	b4112,b4113	2	7	12	58.3333333333333	b4112
NC_000913.3	b4113	1	15	22	68.1818181818182	b4113
NC_000913.3	b4112,b4113	2	7	22	31.8181818181818	b4113
NC_000913.3	b4116	1	22	23	95.6521739130435	b4116
NC_000913.3	b4121	1	6	7	85.7142857142857	b4121
NC_000913.3	b4122,b4123	2	14	20	70	b4122
NC_000913.3	b4122	1	6	20	30	b4122
NC_000913.3	b4123	1	26	40	65	b4123
NC_000913.3	b4122,b4123	2	14	40	35	b4123
NC_000913.3	b4125	1	6	7	85.7142857142857	b4125
NC_000913.3	b4129	1	26	32	81.25	b4129
NC_000913.3	b4130	1	13	19	68.4210526315789	b4130
NC_000913.3	b4132	1	7	7	100	b4132
NC_000913.3	b4135	1	23	23	100	b4135
NC_000913.3	b4138	1	54	57	94.7368421052632	b4138
NC_000913.3	b4139	1	87	90	96.6666666666667	b4139
NC_000913.3	b4141	1	9	11	81.8181818181818	b4141
NC_000913.3	b4142,b4143	2	23	26	88.4615384615385	b4142
NC_000913.3	b4143	1	158	182	86.8131868131868	b4143
NC_000913.3	b4142,b4143	2	23	182	12.6373626373626	b4143
NC_000913.3	b4144	1	15	17	88.2352941176471	b4144
NC_000913.3	b4146,b4147	2	7	13	53.8461538461538	b4146
NC_000913.3	b4147	1	58	75	77.3333333333333	b4147
NC_000913.3	b4146,b4147	2	7	75	9.33333333333333	b4147
NC_000913.3	b4148	1	12	18	66.6666666666667	b4148
NC_000913.3	b4150	1	14	15	93.3333333333333	b4150
NC_000913.3	b4151,b4152	2	7	34	20.5882352941176	b4151
NC_000913.3	b4151	1	16	34	47.0588235294118	b4151
NC_000913.3	b4151,b4152	2	7	23	30.4347826086957	b4152
NC_000913.3	b4153,b4154	2	22	43	51.1627906976744	b4153
NC_000913.3	b4154	1	85	117	72.6495726495726	b4154
NC_000913.3	b4153,b4154	2	22	117	18.8034188034188	b4154
NC_000913.3	b4155	1	13	13	100	b4155
NC_000913.3	b4159	1	21	25	84	b4159
NC_000913.3	b4161	1	21	23	91.304347826087	b4161
NC_000913.3	b4162	1	14	14	100	b4162
NC_000913.3	b4166	1	143	143	100	b4166
NC_000913.3	b4167,b4168,b4169	3	17	62	27.4193548387097	b4167
NC_000913.3	b4167,b4168	2	16	62	25.8064516129032	b4167
NC_000913.3	b4167	1	28	62	45.1612903225806	b4167
NC_000913.3	b4167,b4168,b4169	3	17	40	42.5	b4168
NC_000913.3	b4167,b4168	2	16	40	40	b4168
NC_000913.3	b4167,b4168,b4169	3	17	31	54.8387096774194	b4169
NC_000913.3	b4169	1	8	31	25.8064516129032	b4169
NC_000913.3	b4170,b4171,b4172	3	8	103	7.76699029126214	b4170
NC_000913.3	b4170,b4171	2	52	103	50.4854368932039	b4170
NC_000913.3	b4170	1	37	103	35.9223300970874	b4170
NC_000913.3	b4171,b4172,b4173	3	28	325	8.61538461538461	b4171
NC_000913.3	b4171,b4172	2	93	325	28.6153846153846	b4171
NC_000913.3	b4170,b4171,b4172	3	8	325	2.46153846153846	b4171
NC_000913.3	b4171	1	140	325	43.0769230769231	b4171
NC_000913.3	b4170,b4171	2	52	325	16	b4171
NC_000913.3	b4171,b4172,b4173	3	28	214	13.0841121495327	b4172
NC_000913.3	b4172,b4173	2	12	214	5.60747663551402	b4172
NC_000913.3	b4171,b4172	2	93	214	43.4579439252336	b4172
NC_000913.3	b4172	1	68	214	31.7757009345794	b4172
NC_000913.3	b4170,b4171,b4172	3	8	214	3.73831775700935	b4172
NC_000913.3	b4173,b4174	2	9	78	11.5384615384615	b4173
NC_000913.3	b4171,b4172,b4173	3	28	78	35.8974358974359	b4173
NC_000913.3	b4173	1	23	78	29.4871794871795	b4173
NC_000913.3	b4172,b4173	2	12	78	15.3846153846154	b4173
NC_000913.3	b4174,b4175	2	22	53	41.5094339622642	b4174
NC_000913.3	b4174	1	19	53	35.8490566037736	b4174
NC_000913.3	b4173,b4174	2	9	53	16.9811320754717	b4174
NC_000913.3	b4175	1	60	84	71.4285714285714	b4175
NC_000913.3	b4174,b4175	2	22	84	26.1904761904762	b4175
NC_000913.3	b4177	1	39	42	92.8571428571429	b4177
NC_000913.3	b4178,b4179	2	22	88	25	b4178
NC_000913.3	b4178	1	66	88	75	b4178
NC_000913.3	b4179,b4180	2	27	151	17.8807947019868	b4179
NC_000913.3	b4179	1	102	151	67.5496688741722	b4179
NC_000913.3	b4178,b4179	2	22	151	14.5695364238411	b4179
NC_000913.3	b4179,b4180	2	27	32	84.375	b4180
NC_000913.3	b4187	1	9	9	100	b4187
NC_000913.3	b4192	1	6	6	100	b4192
NC_000913.3	b4200,b4201,b4202,b4203	4	7	113	6.19469026548673	b4200
NC_000913.3	b4200,b4201	2	18	113	15.929203539823	b4200
NC_000913.3	b4200	1	86	113	76.1061946902655	b4200
NC_000913.3	b4201,b4202,b4203	3	42	143	29.3706293706294	b4201
NC_000913.3	b4200,b4201,b4202,b4203	4	7	143	4.89510489510489	b4201
NC_000913.3	b4201,b4202	2	14	143	9.79020979020979	b4201
NC_000913.3	b4201	1	60	143	41.958041958042	b4201
NC_000913.3	b4200,b4201	2	18	143	12.5874125874126	b4201
NC_000913.3	b4201,b4202,b4203	3	42	70	60	b4202
NC_000913.3	b4200,b4201,b4202,b4203	4	7	70	10	b4202
NC_000913.3	b4201,b4202	2	14	70	20	b4202
NC_000913.3	b4201,b4202,b4203	3	42	94	44.6808510638298	b4203
NC_000913.3	b4203	1	40	94	42.5531914893617	b4203
NC_000913.3	b4200,b4201,b4202,b4203	4	7	94	7.4468085106383	b4203
NC_000913.3	b4205,b4206	2	8	8	100	b4205
NC_000913.3	b4206	1	42	50	84	b4206
NC_000913.3	b4205,b4206	2	8	50	16	b4206
NC_000913.3	b4207	1	15	15	100	b4207
NC_000913.3	b4208	1	41	44	93.1818181818182	b4208
NC_000913.3	b4213	1	20	22	90.9090909090909	b4213
NC_000913.3	b4214	1	7	8	87.5	b4214
NC_000913.3	b4216	1	7	8	87.5	b4216
NC_000913.3	b4217	1	29	30	96.6666666666667	b4217
NC_000913.3	b4218	1	27	29	93.1034482758621	b4218
NC_000913.3	b4220	1	19	24	79.1666666666667	b4220
NC_000913.3	b4221,b4222,b4223	3	19	61	31.1475409836066	b4221
NC_000913.3	b4221	1	37	61	60.655737704918	b4221
NC_000913.3	b4222,b4223	2	48	72	66.6666666666667	b4222
NC_000913.3	b4221,b4222,b4223	3	19	72	26.3888888888889	b4222
NC_000913.3	b4222,b4223	2	48	67	71.6417910447761	b4223
NC_000913.3	b4221,b4222,b4223	3	19	67	28.3582089552239	b4223
NC_000913.3	b4226	1	25	30	83.3333333333333	b4226
NC_000913.3	b4232	1	71	75	94.6666666666667	b4232
NC_000913.3	b4233,b4234	2	9	105	8.57142857142857	b4233
NC_000913.3	b4233	1	96	105	91.4285714285714	b4233
NC_000913.3	b4234	1	13	22	59.0909090909091	b4234
NC_000913.3	b4233,b4234	2	9	22	40.9090909090909	b4234
NC_000913.3	b4235	1	90	90	100	b4235
NC_000913.3	b4238	1	27	29	93.1034482758621	b4238
NC_000913.3	b4240	1	9	9	100	b4240
NC_000913.3	b4242,b4243	2	10	130	7.69230769230769	b4242
NC_000913.3	b4242	1	120	130	92.3076923076923	b4242
NC_000913.3	b4242,b4243	2	10	32	31.25	b4243
NC_000913.3	b4243	1	21	32	65.625	b4243
NC_000913.3	b4255	1	7	7	100	b4255
NC_000913.3	b4257	1	8	9	88.8888888888889	b4257
NC_000913.3	b4258,b4259,b4260	3	6	168	3.57142857142857	b4258
NC_000913.3	b4258	1	157	168	93.4523809523809	b4258
NC_000913.3	b4259,b4260	2	15	28	53.5714285714286	b4259
NC_000913.3	b4258,b4259,b4260	3	6	28	21.4285714285714	b4259
NC_000913.3	b4260	1	168	189	88.8888888888889	b4260
NC_000913.3	b4259,b4260	2	15	189	7.93650793650794	b4260
NC_000913.3	b4258,b4259,b4260	3	6	189	3.17460317460317	b4260
NC_000913.3	b4261,b4262	2	9	120	7.5	b4261
NC_000913.3	b4261	1	111	120	92.5	b4261
NC_000913.3	b4262	1	7	16	43.75	b4262
NC_000913.3	b4261,b4262	2	9	16	56.25	b4262
NC_000913.3	b4263	1	15	15	100	b4263
NC_000913.3	b4265	1	7	13	53.8461538461538	b4265
NC_000913.3	b4271	1	63	64	98.4375	b4271
NC_000913.3	b4278	1	30	30	100	b4278
NC_000913.3	b4287,b4288	2	7	9	77.7777777777778	b4287
NC_000913.3	b4288	1	21	31	67.741935483871	b4288
NC_000913.3	b4287,b4288	2	7	31	22.5806451612903	b4288
NC_000913.3	b4290	1	6	15	40	b4290
NC_000913.3	b4291	1	38	46	82.6086956521739	b4291
NC_000913.3	b4292,b4293	2	6	8	75	b4292
NC_000913.3	b4292,b4293	2	6	12	50	b4293
NC_000913.3	b4294	1	78	78	100	b4294
NC_000913.3	b4295	1	113	113	100	b4295
NC_000913.3	b4296	1	6	6	100	b4296
NC_000913.3	b4297	1	10	10	100	b4297
NC_000913.3	b4308	1	8	8	100	b4308
NC_000913.3	b4314	1	52	52	100	b4314
NC_000913.3	b4321	1	6	7	85.7142857142857	b4321
NC_000913.3	b4323	1	12	13	92.3076923076923	b4323
NC_000913.3	b4324	1	65	65	100	b4324
NC_000913.3	b4328	1	17	18	94.4444444444444	b4328
NC_000913.3	b4332	1	10	13	76.9230769230769	b4332
NC_000913.3	b4337	1	14	14	100	b4337
NC_000913.3	b4340	1	20	21	95.2380952380952	b4340
NC_000913.3	b4342	1	9	11	81.8181818181818	b4342
NC_000913.3	b4348,b4349	2	6	26	23.0769230769231	b4348
NC_000913.3	b4348	1	20	26	76.9230769230769	b4348
NC_000913.3	b4349	1	25	32	78.125	b4349
NC_000913.3	b4348,b4349	2	6	32	18.75	b4349
NC_000913.3	b4350	1	22	23	95.6521739130435	b4350
NC_000913.3	b4351,b4352	2	9	17	52.9411764705882	b4351
NC_000913.3	b4351	1	7	17	41.1764705882353	b4351
NC_000913.3	b4352,b4353	2	18	36	50	b4352
NC_000913.3	b4352	1	7	36	19.4444444444444	b4352
NC_000913.3	b4351,b4352	2	9	36	25	b4352
NC_000913.3	b4352,b4353	2	18	24	75	b4353
NC_000913.3	b4354	1	233	235	99.1489361702128	b4354
NC_000913.3	b4355,b4356	2	6	38	15.7894736842105	b4355
NC_000913.3	b4355	1	32	38	84.2105263157895	b4355
NC_000913.3	b4356	1	14	20	70	b4356
NC_000913.3	b4355,b4356	2	6	20	30	b4356
NC_000913.3	b4359	1	159	161	98.7577639751553	b4359
NC_000913.3	b4360	1	46	49	93.8775510204082	b4360
NC_000913.3	b4362	1	8	14	57.1428571428571	b4362
NC_000913.3	b4371	1	15	17	88.2352941176471	b4371
NC_000913.3	b4372,b4373	2	7	33	21.2121212121212	b4372
NC_000913.3	b4372	1	19	33	57.5757575757576	b4372
NC_000913.3	b4373,b4374	2	6	20	30	b4373
NC_000913.3	b4372,b4373	2	7	20	35	b4373
NC_000913.3	b4373,b4374	2	6	16	37.5	b4374
NC_000913.3	b4375	1	75	75	100	b4375
NC_000913.3	b4378	1	20	26	76.9230769230769	b4378
NC_000913.3	b4379	1	6	12	50	b4379
NC_000913.3	b4380	1	9	14	64.2857142857143	b4380
NC_000913.3	b4382,b4383	2	9	16	56.25	b4382
NC_000913.3	b4382	1	6	16	37.5	b4382
NC_000913.3	b4382,b4383	2	9	52	17.3076923076923	b4383
NC_000913.3	b4383	1	38	52	73.0769230769231	b4383
NC_000913.3	b4384	1	16	21	76.1904761904762	b4384
NC_000913.3	b4386	1	7	13	53.8461538461538	b4386
NC_000913.3	b4388,b4389	2	8	24	33.3333333333333	b4388
NC_000913.3	b4388	1	16	24	66.6666666666667	b4388
NC_000913.3	b4389,b4390	2	13	28	46.4285714285714	b4389
NC_000913.3	b4389	1	6	28	21.4285714285714	b4389
NC_000913.3	b4388,b4389	2	8	28	28.5714285714286	b4389
NC_000913.3	b4390	1	13	30	43.3333333333333	b4390
NC_000913.3	b4389,b4390	2	13	30	43.3333333333333	b4390
NC_000913.3	b4391	1	50	54	92.5925925925926	b4391
NC_000913.3	b4393	1	9	12	75	b4393
NC_000913.3	b4395	1	10	13	76.9230769230769	b4395
NC_000913.3	b4396	1	16	19	84.2105263157895	b4396
NC_000913.3	b4397,b4398,b4399	3	7	93	7.52688172043011	b4397
NC_000913.3	b4397,b4398	2	54	93	58.0645161290323	b4397
NC_000913.3	b4397	1	32	93	34.4086021505376	b4397
NC_000913.3	b4397,b4398,b4399	3	7	74	9.45945945945946	b4398
NC_000913.3	b4397,b4398	2	54	74	72.972972972973	b4398
NC_000913.3	b4398	1	11	74	14.8648648648649	b4398
NC_000913.3	b4399	1	10	19	52.6315789473684	b4399
